transaction_id,items,basket_size
id_4402,"['waffles', 'shopping_bags']",2
id_4403,"['pastry', 'house_keeping_products']",2
id_4404,"['waffles', 'detergent']",2
id_4405,"['pip_fruit', 'other_vegetables', 'coffee']",3
id_4407,"['yogurt', 'domestic_eggs', 'pastry']",3
id_4408,"['cream', 'cake_bar']",2
id_4409,"['yogurt', 'rolls/buns', 'chewing_gum']",3
id_4412,"['dessert', 'cream_cheese', 'waffles']",3
id_4413,"['whole_milk', 'ice_cream', 'shopping_bags']",3
id_4415,"['brown_bread', 'vinegar']",2
id_4418,"['other_vegetables', 'rolls/buns']",2
id_4420,"['whole_milk', 'margarine']",2
id_4421,"['yogurt', 'brown_bread', 'coffee']",3
id_4424,"['ice_cream', 'pastry', 'soda', 'salty_snack']",4
id_4425,"['chocolate_marshmallow', 'candy']",2
id_4428,"['hygiene_articles', 'napkins']",2
id_4430,"['finished_products', 'yogurt', 'pasta']",3
id_4431,"['tropical_fruit', 'long_life_bakery_product', 'chocolate']",3
id_4433,"['coffee', 'photo/film']",2
id_4434,"['frankfurter', 'rolls/buns', 'fruit/vegetable_juice']",3
id_4436,"['frankfurter', 'soda']",2
id_4438,"['citrus_fruit', 'tropical_fruit', 'oil']",3
id_4439,"['root_vegetables', 'other_vegetables', 'pastry', 'pickled_vegetables']",4
id_4440,"['other_vegetables', 'rolls/buns', 'soda', 'chocolate']",4
id_4441,"['meat', 'specialty_chocolate']",2
id_4442,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
id_4443,"['rolls/buns', 'pastry', 'soda']",3
id_4444,"['soda', 'waffles']",2
id_4446,"['condensed_milk', 'rolls/buns', 'coffee', 'newspapers']",4
id_4447,"['whole_milk', 'beverages', 'pastry', 'newspapers']",4
id_4451,"['chicken', 'citrus_fruit', 'softener']",3
id_4452,"['frozen_vegetables', 'frozen_meals', 'shopping_bags']",3
id_4453,"['whole_milk', 'rolls/buns', 'specialty_bar']",3
id_4455,"['yogurt', 'pastry']",2
id_4456,"['uht-milk', 'cream_cheese', 'soda', 'waffles']",4
id_4458,"['oil', 'detergent']",2
id_4460,"['uht-milk', 'cream_cheese', 'coffee', 'bottled_water']",4
id_4461,"['citrus_fruit', 'curd_cheese', 'abrasive_cleaner', 'house_keeping_products']",4
id_4462,"['beverages', 'pastry', 'newspapers']",3
id_4463,"['pastry', 'newspapers']",2
id_4464,"['whole_milk', 'curd', 'bottled_water']",3
id_4466,"['whole_milk', 'yogurt', 'frozen_meals', 'bottled_water']",4
id_4469,"['yogurt', 'long_life_bakery_product']",2
id_4470,"['ice_cream', 'long_life_bakery_product', 'specialty_chocolate', 'specialty_bar']",4
